9850	25.22	31
9860	25.22	31
9870	25.23	31
9880	25.23	31
9890	25.23	31
9900	25.23	31
9910	25.26	31
9920	25.26	31
9930	25.26	31
9940	25.26	31
9950	25.26	31
9960	25.26	31
9970	25.26	31
9980	25.26	31
9990	25.26	31
10000	25.26	31
